student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,project_count,internship_status,certification_status,placement_status,package_lpa,company_name,has_internship,has_certification,placement_year,total_skill_score,academic_performance_index,employability_score,placement_risk_score,risk_band,eligible_for_shortlist,student_intervention,intervention_priority
9390,Male,20,BTech,Mechanical Engineering,6.59,3,0,4,1,8,0,No,Yes,Not Placed,0.0,Unplaced,0,1,2023,9,50.900000000000006,6.236000000000001,60.5,Medium,0,Strengthen projects and communication,Monitor
9391,Male,23,BE,Electrical Engineering,6.18,0,1,4,3,6,2,Yes,Yes,Placed,8.46,Accenture,1,1,2019,9,61.8,8.072,8.9,Low,0,Maintain momentum and continue interview prep,Track
9392,Male,21,BE,Electrical Engineering,6.0,0,3,1,5,9,3,Yes,Yes,Placed,10.65,Capgemini,1,1,2020,14,60.0,14.0,0.0,Low,0,Maintain momentum and continue interview prep,Track
9393,Male,20,BSc,Computer Science,9.28,3,1,3,6,6,5,Yes,Yes,Placed,14.16,Microsoft,1,1,2021,12,77.8,10.512,4.3,Low,0,Maintain momentum and continue interview prep,Track
9394,Female,20,BCA,Computer Science,6.69,3,3,2,2,6,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2022,8,51.900000000000006,11.876000000000001,41.9,Medium,0,Strengthen projects and communication,Monitor
9395,Male,22,BTech,Computer Science,8.61,0,1,1,8,7,2,Yes,Yes,Placed,11.84,Accenture,1,1,2023,15,86.1,11.443999999999999,0.0,Low,1,Maintain momentum and continue interview prep,Track
9396,Male,24,BSc,Artificial Intelligence,7.34,2,0,5,7,8,3,No,Yes,Placed,9.8,Cognizant,0,1,2019,15,63.400000000000006,8.936,6.0,Low,0,Maintain momentum and continue interview prep,Track
9397,Female,23,BCA,Data Science,8.23,1,1,5,7,7,5,Yes,Yes,Placed,13.56,Amazon,1,1,2020,14,77.30000000000001,10.892000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9398,Female,24,BCA,Electrical Engineering,9.49,3,2,2,7,6,5,Yes,Yes,Placed,13.95,Meta,1,1,2021,13,79.9,12.996,0.0,Low,0,Maintain momentum and continue interview prep,Track
9399,Female,22,BE,Electrical Engineering,9.13,3,2,0,5,6,3,Yes,No,Placed,11.6,Accenture,1,0,2022,11,76.30000000000001,12.052000000000001,15.2,Low,0,Maintain momentum and continue interview prep,Track
9400,Male,23,BTech,Data Science,5.8,2,0,2,2,7,2,No,Yes,Not Placed,0.0,Unplaced,0,1,2023,9,48.0,5.92,48.2,Medium,0,Strengthen projects and communication,Monitor
9401,Female,23,BE,Information Technology,9.13,0,2,1,8,8,1,Yes,Yes,Placed,12.73,Amazon,1,1,2019,16,91.30000000000001,14.052000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
9402,Female,21,BSc,Electrical Engineering,7.44,3,0,3,3,6,5,No,Yes,Placed,9.75,Infosys,0,1,2020,9,59.400000000000006,6.5760000000000005,35.4,Medium,0,Strengthen projects and communication,Monitor
9403,Male,23,BE,Mechanical Engineering,7.01,2,0,2,3,4,3,No,Yes,Not Placed,0.0,Unplaced,0,1,2021,7,60.099999999999994,5.604000000000001,41.9,Medium,0,Strengthen projects and communication,Monitor
9404,Male,20,BE,Information Technology,8.39,3,3,0,2,6,0,Yes,No,Placed,7.97,Accenture,1,0,2022,8,68.9,12.556000000000001,35.7,Medium,0,Strengthen projects and communication,Monitor
9405,Female,24,BCA,Mechanical Engineering,9.59,2,3,3,2,7,0,Yes,Yes,Placed,9.8,Infosys,1,1,2023,9,85.9,13.436,7.5,Low,0,Maintain momentum and continue interview prep,Track
9406,Male,24,BCA,Computer Science,5.9,2,1,4,2,9,2,Yes,Yes,Placed,6.74,TCS,1,1,2019,11,49.0,8.760000000000002,29.6,Low,0,Maintain momentum and continue interview prep,Track
9407,Female,21,BSc,Electrical Engineering,8.8,0,3,4,6,5,2,Yes,Yes,Placed,12.96,Amazon,1,1,2020,11,88.0,13.920000000000002,0.0,Low,1,Maintain momentum and continue interview prep,Track
9408,Female,23,BCA,Mechanical Engineering,6.38,1,0,3,8,6,2,No,Yes,Not Placed,0.0,Unplaced,0,1,2021,14,58.8,8.152000000000001,9.7,Low,0,Maintain momentum and continue interview prep,Track
9409,Male,22,BCA,Mechanical Engineering,7.13,0,3,5,3,6,3,Yes,Yes,Placed,11.79,Infosys,1,1,2022,9,71.3,12.452,0.0,Low,1,Maintain momentum and continue interview prep,Track
9410,Female,20,BCA,Computer Science,9.26,2,2,5,6,9,3,Yes,Yes,Placed,13.69,Adobe,1,1,2023,15,82.6,13.704,0.0,Low,0,Maintain momentum and continue interview prep,Track
9411,Male,21,BE,Information Technology,7.85,1,2,1,3,6,1,Yes,Yes,Placed,8.64,Capgemini,1,1,2019,9,73.5,10.74,12.9,Low,0,Maintain momentum and continue interview prep,Track
9412,Male,23,BTech,Mechanical Engineering,5.79,1,1,2,9,5,5,Yes,Yes,Placed,11.04,Capgemini,1,1,2020,14,52.9,9.916,0.0,Low,0,Maintain momentum and continue interview prep,Track
9413,Male,22,BSc,Electrical Engineering,7.68,0,0,2,1,7,0,No,Yes,Placed,5.95,Tech Mahindra,0,1,2021,8,76.8,6.272,24.9,Low,1,Maintain momentum and continue interview prep,Track
9414,Female,23,BE,Information Technology,8.9,0,1,5,7,6,1,Yes,Yes,Placed,12.47,Meta,1,1,2022,13,89.0,10.760000000000002,0.0,Low,1,Maintain momentum and continue interview prep,Track
9415,Male,21,BSc,Information Technology,7.77,3,1,3,8,5,5,Yes,Yes,Placed,12.16,Meta,1,1,2023,13,62.69999999999999,10.308,8.4,Low,0,Maintain momentum and continue interview prep,Track
9416,Male,22,BE,Data Science,6.22,1,3,2,9,5,3,Yes,Yes,Placed,12.63,Meta,1,1,2019,14,57.199999999999996,14.088000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9417,Female,22,BSc,Electrical Engineering,7.41,2,1,4,5,9,5,Yes,Yes,Placed,11.87,Infosys,1,1,2020,14,64.1,10.564,0.0,Low,0,Maintain momentum and continue interview prep,Track
9418,Female,22,BCA,Electrical Engineering,9.47,3,3,3,6,7,1,Yes,Yes,Placed,12.66,Microsoft,1,1,2021,13,79.7,14.988,0.2,Low,0,Maintain momentum and continue interview prep,Track
9419,Female,22,BSc,Computer Science,8.33,3,3,5,5,7,3,Yes,Yes,Placed,14.59,Microsoft,1,1,2022,12,68.3,14.132000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9420,Female,23,BTech,Computer Science,8.64,3,1,2,10,6,5,Yes,Yes,Placed,14.79,Microsoft,1,1,2023,16,71.4,11.856000000000002,0.0,Low,0,Maintain momentum and continue interview prep,Track
9421,Male,22,BSc,Artificial Intelligence,8.88,3,1,0,5,7,4,Yes,No,Placed,10.93,Infosys,1,0,2019,12,73.80000000000001,10.352,17.7,Low,0,Maintain momentum and continue interview prep,Track
9422,Male,23,BTech,Electrical Engineering,5.89,0,0,5,7,7,5,No,Yes,Placed,11.01,Cognizant,0,1,2020,14,58.9,7.956,0.0,Low,0,Maintain momentum and continue interview prep,Track
9423,Male,22,BSc,Information Technology,8.0,1,3,5,4,7,1,Yes,Yes,Placed,11.02,Capgemini,1,1,2021,11,75.0,13.600000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9424,Female,22,BCA,Artificial Intelligence,7.12,3,2,1,6,7,5,Yes,Yes,Placed,10.96,Capgemini,1,1,2022,13,56.2,12.048,10.3,Low,0,Maintain momentum and continue interview prep,Track
9425,Female,21,BSc,Electrical Engineering,6.1,1,0,0,4,8,2,No,No,Placed,6.1,Wipro,0,0,2023,12,56.0,7.24,27.4,Low,0,Maintain momentum and continue interview prep,Track
9426,Male,23,BE,Computer Science,6.37,2,3,5,2,7,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2019,9,53.7,12.148,22.8,Low,0,Maintain momentum and continue interview prep,Track
9427,Female,23,BCA,Computer Science,8.86,1,3,0,2,5,2,Yes,No,Placed,10.07,Capgemini,1,0,2020,7,83.6,12.344000000000001,3.8,Low,0,Maintain momentum and continue interview prep,Track
9428,Female,24,BCA,Electrical Engineering,6.19,0,3,2,4,6,0,Yes,Yes,Placed,7.16,Wipro,1,1,2021,10,61.900000000000006,12.476,0.9,Low,0,Maintain momentum and continue interview prep,Track
9429,Male,21,BE,Artificial Intelligence,6.84,1,3,3,5,4,3,Yes,Yes,Placed,10.16,Cognizant,1,1,2022,9,63.400000000000006,12.336,0.0,Low,0,Maintain momentum and continue interview prep,Track
9430,Male,23,BCA,Computer Science,6.72,2,3,4,1,10,0,Yes,Yes,Placed,8.14,Accenture,1,1,2023,11,57.2,13.088000000000001,17.7,Low,0,Maintain momentum and continue interview prep,Track
9431,Female,21,BCA,Computer Science,5.71,2,0,3,3,8,1,No,Yes,Placed,5.76,Wipro,0,1,2019,11,47.1,6.684000000000001,43.7,Medium,0,Strengthen projects and communication,Monitor
9432,Female,21,BE,Data Science,7.49,3,3,2,5,5,3,Yes,Yes,Placed,12.48,Meta,1,1,2020,10,59.900000000000006,12.996,16.1,Low,0,Maintain momentum and continue interview prep,Track
9433,Female,21,BCA,Mechanical Engineering,8.79,2,1,2,8,6,4,Yes,Yes,Placed,13.31,Microsoft,1,1,2021,14,77.89999999999999,11.116,0.0,Low,0,Maintain momentum and continue interview prep,Track
9434,Male,20,BCA,Electrical Engineering,5.6,3,2,4,4,6,5,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2022,10,41.0,10.24,24.4,Low,0,Maintain momentum and continue interview prep,Track
9435,Male,23,BCA,Data Science,5.98,0,0,0,6,9,0,No,No,Placed,6.45,Wipro,0,0,2023,15,59.800000000000004,8.392,13.1,Low,0,Maintain momentum and continue interview prep,Track
9436,Male,21,BCA,Mechanical Engineering,8.6,0,0,0,4,4,3,No,No,Placed,9.43,Cognizant,0,0,2019,8,86.0,6.640000000000001,8.4,Low,1,Maintain momentum and continue interview prep,Track
9437,Male,20,BSc,Electrical Engineering,8.05,0,2,3,5,7,2,Yes,Yes,Placed,10.79,Accenture,1,1,2020,12,80.5,12.020000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
9438,Male,20,BCA,Data Science,8.58,1,0,1,7,6,5,No,Yes,Placed,12.21,Adobe,0,1,2021,13,80.8,8.632000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9439,Female,22,BCA,Data Science,6.49,2,3,2,8,8,4,Yes,Yes,Placed,12.21,Adobe,1,1,2022,16,54.900000000000006,14.996,0.0,Low,0,Maintain momentum and continue interview prep,Track
9440,Female,22,BCA,Electrical Engineering,8.96,2,3,4,10,6,1,Yes,Yes,Placed,14.67,Google,1,1,2023,16,79.60000000000001,15.984000000000002,0.0,Low,0,Maintain momentum and continue interview prep,Track
9441,Female,23,BSc,Information Technology,7.56,2,2,3,10,4,4,Yes,Yes,Placed,13.57,Amazon,1,1,2019,14,65.6,12.624,0.0,Low,0,Maintain momentum and continue interview prep,Track
9442,Male,22,BTech,Artificial Intelligence,8.12,3,0,4,8,6,5,No,Yes,Placed,13.42,Amazon,0,1,2020,14,66.19999999999999,8.848,9.3,Low,0,Maintain momentum and continue interview prep,Track
9443,Male,23,BCA,Electrical Engineering,5.9,3,1,0,7,5,1,Yes,No,Not Placed,0.0,Unplaced,1,0,2021,12,44.0,9.16,45.6,Medium,0,Strengthen projects and communication,Monitor
9444,Male,20,BTech,Data Science,6.38,0,2,5,4,7,0,Yes,Yes,Placed,8.07,Accenture,1,1,2022,11,63.8,10.952,0.0,Low,0,Maintain momentum and continue interview prep,Track
9445,Female,20,BTech,Information Technology,8.83,2,0,0,4,9,5,No,No,Placed,9.1,Infosys,0,0,2023,13,78.3,8.732,8.0,Low,0,Maintain momentum and continue interview prep,Track
9446,Male,23,BE,Data Science,6.46,1,0,3,2,4,4,No,Yes,Not Placed,0.0,Unplaced,0,1,2019,6,59.599999999999994,4.984,31.2,Low,0,Maintain momentum and continue interview prep,Track
9447,Male,22,BE,Artificial Intelligence,5.9,1,2,1,9,5,5,Yes,Yes,Placed,11.37,Cognizant,1,1,2020,14,54.0,11.96,0.0,Low,0,Maintain momentum and continue interview prep,Track
9448,Female,22,BTech,Information Technology,8.07,0,3,0,6,6,3,Yes,No,Placed,12.58,Google,1,0,2021,12,80.7,14.028,0.0,Low,1,Maintain momentum and continue interview prep,Track
9449,Male,23,BSc,Electrical Engineering,7.86,3,2,4,3,6,0,Yes,Yes,Placed,9.63,Infosys,1,1,2022,9,63.60000000000001,10.744,34.8,Low,0,Maintain momentum and continue interview prep,Track
9450,Female,24,BCA,Mechanical Engineering,8.11,3,2,2,3,8,2,Yes,Yes,Placed,10.46,Infosys,1,1,2023,11,66.1,11.644,23.3,Low,0,Maintain momentum and continue interview prep,Track
9451,Male,22,BCA,Artificial Intelligence,8.16,3,2,2,1,6,1,Yes,Yes,Placed,8.48,Cognizant,1,1,2019,7,66.6,10.064,41.0,Medium,0,Strengthen projects and communication,Monitor
9452,Male,21,BCA,Computer Science,7.65,0,2,1,2,7,1,Yes,Yes,Placed,8.17,Infosys,1,1,2020,9,76.5,10.66,3.1,Low,1,Maintain momentum and continue interview prep,Track
9453,Female,22,BE,Electrical Engineering,7.62,0,2,3,5,6,4,Yes,Yes,Placed,11.14,Accenture,1,1,2021,11,76.2,11.448,0.0,Low,1,Maintain momentum and continue interview prep,Track
9454,Female,24,BE,Electrical Engineering,9.47,2,3,1,9,7,5,Yes,Yes,Placed,15.23,Amazon,1,1,2022,16,84.7,16.188000000000002,0.0,Low,0,Maintain momentum and continue interview prep,Track
9455,Female,20,BCA,Electrical Engineering,7.8,2,1,4,3,8,2,Yes,Yes,Placed,9.39,Cognizant,1,1,2023,11,68.0,9.52,17.2,Low,0,Maintain momentum and continue interview prep,Track
9456,Female,20,BTech,Information Technology,8.15,2,3,1,7,5,3,Yes,Yes,Placed,12.5,Microsoft,1,1,2019,12,71.5,14.06,0.0,Low,0,Maintain momentum and continue interview prep,Track
9457,Female,20,BE,Computer Science,6.65,1,1,2,6,8,3,Yes,Yes,Placed,9.53,Capgemini,1,1,2020,14,61.5,10.260000000000002,0.1,Low,0,Maintain momentum and continue interview prep,Track
9458,Female,22,BCA,Information Technology,9.25,1,3,5,3,7,0,Yes,Yes,Placed,11.56,Capgemini,1,1,2021,10,87.5,13.7,0.0,Low,0,Maintain momentum and continue interview prep,Track
9459,Male,20,BTech,Mechanical Engineering,5.6,2,2,0,4,8,0,Yes,No,Not Placed,0.0,Unplaced,1,0,2022,12,46.0,11.040000000000001,34.4,Low,0,Maintain momentum and continue interview prep,Track
9460,Male,24,BCA,Information Technology,7.9,1,0,0,5,6,1,No,No,Placed,7.7,Cognizant,0,0,2023,11,74.0,7.5600000000000005,22.6,Low,0,Maintain momentum and continue interview prep,Track
9461,Female,24,BE,Electrical Engineering,7.15,1,1,5,2,7,1,Yes,Yes,Placed,8.38,Accenture,1,1,2019,9,66.5,8.46,18.1,Low,0,Maintain momentum and continue interview prep,Track
9462,Male,22,BSc,Data Science,8.1,3,1,3,8,6,2,Yes,Yes,Placed,12.38,Microsoft,1,1,2020,14,66.0,10.84,15.4,Low,0,Maintain momentum and continue interview prep,Track
9463,Female,21,BSc,Computer Science,7.05,3,0,4,7,6,3,No,Yes,Placed,11.51,Cognizant,0,1,2021,13,55.5,8.02,27.7,Low,0,Maintain momentum and continue interview prep,Track
9464,Male,22,BE,Computer Science,8.59,0,1,3,9,7,5,Yes,Yes,Placed,13.56,Microsoft,1,1,2022,16,85.9,11.836,0.0,Low,1,Maintain momentum and continue interview prep,Track
9465,Female,20,BTech,Information Technology,5.59,3,3,5,8,7,4,Yes,Yes,Placed,13.06,Amazon,1,1,2023,15,40.9,14.236,0.0,Low,0,Maintain momentum and continue interview prep,Track
9466,Male,22,BCA,Data Science,7.25,2,1,1,7,5,5,Yes,Yes,Placed,11.75,Infosys,1,1,2019,12,62.5,9.700000000000001,7.5,Low,0,Maintain momentum and continue interview prep,Track
9467,Male,24,BE,Data Science,9.07,3,3,1,9,9,5,Yes,Yes,Placed,15.94,Meta,1,1,2020,18,75.7,16.828,0.0,Low,0,Maintain momentum and continue interview prep,Track
9468,Male,22,BTech,Information Technology,6.58,1,2,1,10,4,1,Yes,Yes,Placed,11.93,Cognizant,1,1,2021,14,60.8,12.232000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9469,Male,22,BCA,Artificial Intelligence,5.73,1,1,4,5,5,1,Yes,Yes,Placed,8.82,Capgemini,1,1,2022,10,52.300000000000004,8.292,22.6,Low,0,Maintain momentum and continue interview prep,Track
9470,Male,21,BCA,Mechanical Engineering,7.64,2,1,0,3,6,2,Yes,No,Placed,7.29,TCS,1,0,2023,9,66.39999999999999,8.656,32.2,Low,0,Maintain momentum and continue interview prep,Track
9471,Female,24,BE,Information Technology,9.7,2,1,5,6,7,4,Yes,Yes,Placed,13.78,Adobe,1,1,2019,13,87.0,11.08,0.0,Low,0,Maintain momentum and continue interview prep,Track
9472,Female,23,BCA,Electrical Engineering,5.78,3,3,2,9,9,5,Yes,Yes,Placed,12.08,Amazon,1,1,2020,18,42.800000000000004,15.512,0.0,Low,0,Maintain momentum and continue interview prep,Track
9473,Female,23,BSc,Data Science,5.8,3,2,2,6,4,2,Yes,Yes,Placed,9.17,Accenture,1,1,2021,10,43.0,10.32,37.2,Medium,0,Strengthen projects and communication,Monitor
9474,Male,24,BSc,Mechanical Engineering,8.06,3,0,1,3,6,2,No,Yes,Placed,9.25,Cognizant,0,1,2022,9,65.60000000000001,6.824,47.6,Medium,0,Strengthen projects and communication,Monitor
9475,Female,23,BCA,Information Technology,6.58,0,0,1,2,3,2,No,Yes,Placed,6.65,Tech Mahindra,0,1,2023,5,65.8,4.632,33.5,Low,1,Maintain momentum and continue interview prep,Track
9476,Male,20,BE,Mechanical Engineering,7.26,0,0,1,5,7,3,No,Yes,Placed,8.75,Accenture,0,1,2019,12,72.6,7.704000000000001,1.4,Low,1,Maintain momentum and continue interview prep,Track
9477,Male,23,BCA,Artificial Intelligence,9.07,2,3,4,8,7,3,Yes,Yes,Placed,14.22,Amazon,1,1,2020,15,80.7,15.628,0.0,Low,0,Maintain momentum and continue interview prep,Track
9478,Male,20,BE,Data Science,6.36,3,0,2,8,9,3,No,Yes,Placed,9.34,Infosys,0,1,2021,17,48.6,9.344000000000001,22.8,Low,0,Maintain momentum and continue interview prep,Track
9479,Female,24,BE,Artificial Intelligence,8.59,1,1,3,1,7,0,Yes,Yes,Placed,8.56,Infosys,1,1,2022,8,80.9,8.636,21.5,Low,0,Maintain momentum and continue interview prep,Track
9480,Male,23,BSc,Artificial Intelligence,7.67,0,2,0,3,8,1,Yes,No,Placed,7.77,Capgemini,1,0,2023,11,76.7,11.468,0.0,Low,1,Maintain momentum and continue interview prep,Track
9481,Female,23,BSc,Data Science,9.39,2,2,3,5,7,2,Yes,Yes,Placed,13.02,Adobe,1,1,2019,12,83.9,12.556000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9482,Female,20,BTech,Electrical Engineering,9.68,0,3,0,1,6,0,Yes,No,Placed,9.86,Accenture,1,0,2020,7,96.8,12.672,0.0,Low,1,Maintain momentum and continue interview prep,Track
9483,Male,20,BE,Artificial Intelligence,7.59,3,1,4,6,4,2,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2021,10,60.900000000000006,9.036,30.5,Low,0,Maintain momentum and continue interview prep,Track
9484,Male,22,BCA,Information Technology,8.01,1,0,0,4,7,5,No,No,Placed,8.92,Cognizant,0,0,2022,11,75.1,7.604000000000001,6.9,Low,0,Maintain momentum and continue interview prep,Track
9485,Female,21,BE,Information Technology,8.71,1,2,4,9,4,4,Yes,Yes,Placed,15.47,Meta,1,1,2023,13,82.10000000000001,12.684000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9486,Female,23,BSc,Mechanical Engineering,6.87,2,1,2,2,8,0,Yes,Yes,Placed,5.69,Tech Mahindra,1,1,2019,10,58.7,8.748000000000001,38.8,Medium,0,Strengthen projects and communication,Monitor
9487,Female,21,BE,Information Technology,6.47,0,1,0,10,6,5,Yes,No,Placed,10.66,Cognizant,1,0,2020,16,64.7,10.988,0.0,Low,0,Maintain momentum and continue interview prep,Track
9488,Female,21,BTech,Information Technology,9.65,3,3,1,5,8,3,Yes,Yes,Placed,13.32,Google,1,1,2021,13,81.5,15.06,0.0,Low,0,Maintain momentum and continue interview prep,Track
9489,Female,23,BCA,Mechanical Engineering,7.36,3,3,1,5,6,2,Yes,Yes,Placed,10.95,Infosys,1,1,2022,11,58.60000000000001,13.344000000000001,19.8,Low,0,Maintain momentum and continue interview prep,Track
9490,Female,20,BE,Computer Science,5.51,1,1,4,6,7,5,Yes,Yes,Placed,9.98,Accenture,1,1,2023,13,50.099999999999994,9.404,0.0,Low,0,Maintain momentum and continue interview prep,Track
9491,Male,22,BCA,Data Science,9.1,1,3,2,5,7,4,Yes,Yes,Placed,12.79,Adobe,1,1,2019,12,86.0,14.440000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9492,Female,24,BCA,Information Technology,8.08,3,1,4,10,6,5,Yes,Yes,Placed,14.16,Google,1,1,2020,16,65.8,11.632000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9493,Female,23,BSc,Mechanical Engineering,6.22,3,3,3,10,6,4,Yes,Yes,Placed,13.39,Amazon,1,1,2021,16,47.199999999999996,14.888,0.0,Low,0,Maintain momentum and continue interview prep,Track
9494,Female,23,BE,Artificial Intelligence,5.63,0,2,3,9,7,5,Yes,Yes,Placed,12.09,Microsoft,1,1,2022,16,56.3,12.652000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
9495,Female,24,BCA,Artificial Intelligence,6.75,2,3,3,1,5,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2023,6,57.5,11.100000000000001,34.5,Low,0,Maintain momentum and continue interview prep,Track
9496,Male,21,BSc,Electrical Engineering,9.49,0,1,1,8,5,2,Yes,Yes,Placed,11.82,Cognizant,1,1,2019,13,94.9,10.996,0.0,Low,1,Maintain momentum and continue interview prep,Track
9497,Male,22,BTech,Information Technology,9.51,0,2,5,6,8,2,Yes,Yes,Placed,12.52,Google,1,1,2020,14,95.1,13.404,0.0,Low,1,Maintain momentum and continue interview prep,Track
9498,Female,21,BTech,Data Science,6.84,3,1,3,9,8,4,Yes,Yes,Placed,11.69,Accenture,1,1,2021,17,53.400000000000006,11.536000000000001,5.0,Low,0,Maintain momentum and continue interview prep,Track
9499,Female,24,BE,Mechanical Engineering,9.09,0,1,0,10,7,5,Yes,No,Placed,13.39,Amazon,1,0,2022,17,90.9,12.436,0.0,Low,1,Maintain momentum and continue interview prep,Track
9500,Female,24,BCA,Electrical Engineering,7.4,0,3,3,7,9,1,Yes,Yes,Placed,11.68,Infosys,1,1,2023,16,74.0,15.360000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
9501,Male,22,BE,Electrical Engineering,8.31,0,2,1,3,6,2,Yes,Yes,Placed,10.32,Accenture,1,1,2019,9,83.10000000000001,10.924,0.0,Low,1,Maintain momentum and continue interview prep,Track
9502,Male,24,BCA,Mechanical Engineering,6.94,1,1,0,8,8,3,Yes,No,Placed,9.8,Accenture,1,0,2020,16,64.4,11.176,0.0,Low,0,Maintain momentum and continue interview prep,Track
9503,Male,24,BSc,Mechanical Engineering,7.72,2,0,2,10,7,5,No,Yes,Placed,13.2,Adobe,0,1,2021,17,67.2,9.888000000000002,0.0,Low,0,Maintain momentum and continue interview prep,Track
9504,Male,22,BTech,Mechanical Engineering,6.76,2,3,4,3,5,4,Yes,Yes,Placed,11.79,Capgemini,1,1,2022,8,57.599999999999994,11.904,8.4,Low,0,Maintain momentum and continue interview prep,Track
9505,Male,23,BTech,Mechanical Engineering,5.76,1,2,4,3,9,1,Yes,Yes,Placed,7.31,TCS,1,1,2023,12,52.599999999999994,11.104000000000001,10.4,Low,0,Maintain momentum and continue interview prep,Track
9506,Male,21,BTech,Data Science,6.1,3,2,5,4,8,0,Yes,Yes,Placed,8.5,Capgemini,1,1,2019,12,46.0,11.24,33.4,Low,0,Maintain momentum and continue interview prep,Track
9507,Female,23,BTech,Mechanical Engineering,6.75,3,1,0,3,6,4,Yes,No,Placed,8.24,Cognizant,1,0,2020,9,52.5,8.3,41.5,Medium,0,Strengthen projects and communication,Monitor
9508,Male,23,BE,Data Science,9.7,2,2,5,6,8,3,Yes,Yes,Placed,13.25,Microsoft,1,1,2021,14,87.0,13.48,0.0,Low,0,Maintain momentum and continue interview prep,Track
9509,Male,21,BCA,Data Science,9.65,2,2,0,7,6,5,Yes,No,Placed,13.84,Adobe,1,0,2022,13,86.5,13.06,0.0,Low,0,Maintain momentum and continue interview prep,Track
9510,Female,23,BE,Data Science,9.06,3,0,5,3,8,2,No,Yes,Not Placed,0.0,Unplaced,0,1,2023,11,75.60000000000001,8.024000000000001,27.6,Low,0,Maintain momentum and continue interview prep,Track
9511,Male,22,BSc,Artificial Intelligence,6.5,0,2,4,3,3,2,Yes,Yes,Placed,8.63,Infosys,1,1,2019,6,65.0,9.0,8.0,Low,1,Maintain momentum and continue interview prep,Track
9512,Female,21,BTech,Computer Science,7.4,2,0,4,7,5,5,No,Yes,Placed,11.28,Capgemini,0,1,2020,12,64.0,7.760000000000002,8.6,Low,0,Maintain momentum and continue interview prep,Track
9513,Male,20,BCA,Electrical Engineering,7.39,0,3,0,10,8,5,Yes,No,Placed,13.7,Google,1,0,2021,18,73.89999999999999,16.156,0.0,Low,1,Maintain momentum and continue interview prep,Track
9514,Female,23,BE,Information Technology,7.16,2,3,4,9,6,5,Yes,Yes,Placed,14.08,Google,1,1,2022,15,61.599999999999994,14.864,0.0,Low,0,Maintain momentum and continue interview prep,Track
9515,Female,24,BCA,Artificial Intelligence,5.69,1,3,5,3,7,2,Yes,Yes,Placed,9.97,Accenture,1,1,2023,10,51.900000000000006,12.276,2.9,Low,0,Maintain momentum and continue interview prep,Track
9516,Female,21,BE,Computer Science,7.8,2,2,2,6,4,4,Yes,Yes,Placed,10.57,Accenture,1,1,2019,10,68.0,11.120000000000001,5.2,Low,0,Maintain momentum and continue interview prep,Track
9517,Female,20,BCA,Electrical Engineering,5.81,1,3,3,5,9,0,Yes,Yes,Placed,8.02,Accenture,1,1,2020,14,53.099999999999994,13.924,0.1,Low,0,Maintain momentum and continue interview prep,Track
9518,Female,24,BCA,Artificial Intelligence,8.95,0,0,5,8,8,3,No,Yes,Placed,12.71,Amazon,0,1,2021,16,89.5,9.98,0.0,Low,1,Maintain momentum and continue interview prep,Track
9519,Male,20,BTech,Electrical Engineering,8.47,3,2,3,9,6,2,Yes,Yes,Placed,12.57,Adobe,1,1,2022,15,69.7,13.388,1.2,Low,0,Maintain momentum and continue interview prep,Track
9520,Male,23,BE,Data Science,7.02,0,2,2,8,6,5,Yes,Yes,Placed,12.93,Meta,1,1,2023,14,70.19999999999999,12.408000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
9521,Female,24,BSc,Data Science,8.28,0,0,3,1,8,1,No,Yes,Placed,7.57,Capgemini,0,1,2019,9,82.8,6.912,12.3,Low,1,Maintain momentum and continue interview prep,Track
9522,Female,23,BCA,Mechanical Engineering,6.5,0,0,3,7,9,5,No,Yes,Placed,10.42,Capgemini,0,1,2020,16,65.0,9.0,0.0,Low,1,Maintain momentum and continue interview prep,Track
9523,Female,24,BSc,Data Science,6.64,1,0,3,8,8,5,No,Yes,Placed,11.13,Capgemini,0,1,2021,16,61.39999999999999,9.056000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
